rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\91.jpg,sofa,exito,3218610.0,374871165.0,357057375.0,52240330965.0,40912726575.0,41708671845.0,8017949924655.0,4827705501435.0,5826884530605.0,4803995766675.0,8579126175.212724,1302469649.8395667,122237285.33235608,-64895706472.443,61411800.03054883,3115291519.78125,11773993004.841797,0.0008281449208390209,0.00012572767937346136,1.1799591813630225e-05,-3.4917655345628605e-06,3.304311154285588e-09,1.6762075875554644e-07,6.335091366321501e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\92.jpg,sofa,exito,2517615.0,293021775.0,279452205.0,40625356875.0,31666339365.0,32677156050.0,6221738657385.0,3658559059395.0,4548592829700.0,3722077187640.0,6520952260.255239,647484266.2807629,152095174.22515666,-24520676747.28704,-106054872.86214525,3823294456.748047,2710393233.8535156,0.0010288033882019446,0.00010215287282766054,2.3995886540332004e-05,-2.4381429134630396e-06,-1.0545261020810607e-08,3.8015827955621677e-07,2.695001497684709e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\93.jpg,sofa,exito,3673785.0,410367420.0,405250590.0,56054513100.0,46550471340.0,45493754145.0,8527847005890.0,5544586496280.0,6218606338365.0,5252677048365.0,10215842792.00527,1847789856.0949473,226641597.1024448,-15778715148.331278,2007974654.461493,-15328734284.3125,2916894880.689453,0.0007569143307941681,0.0001369068270577629,1.6792375949164857e-05,-6.0994025143513e-07,7.762004409764236e-08,-5.925458413858657e-07,1.1275516290220408e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\94.jpg,sofa,exito,2893740.0,350228985.0,305240610.0,48931184235.0,33411522390.0,36497986545.0,7453646507265.0,3777553792200.0,5072748631695.0,3954826313235.0,6543014622.619404,1213802486.6320071,-445245749.9127605,-52288970598.37248,-2867772360.1882186,19112648580.15039,4965784871.042969,0.0007813738554574621,0.00014495360066363628,-5.317172714740234e-05,-3.670805072464247e-06,-2.0132416465623321e-07,1.3417515501524594e-06,3.486094311054981e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\95.jpg,sofa,exito,3025320.0,360495030.0,318253515.0,50030586900.0,34733702235.0,37977526380.0,7583183501070.0,3920027603595.0,5267164036200.0,4163814320040.0,7074249502.7326355,1254500097.7532842,54658571.79113209,-64351800604.95686,2220245494.7792454,-8912023652.564453,13470688816.78711,0.0007729256787892531,0.00013706547093406753,5.97194284524355e-06,-4.042335979216515e-06,1.3946739892074125e-07,-5.598195158445173e-07,8.461775670148644e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\96.jpg,sofa,exito,2769300.0,319696305.0,303429855.0,43809010455.0,34129199235.0,35215185585.0,6614999400345.0,3934521676605.0,4833484686795.0,3985207383495.0,6902309328.125694,882647071.882597,186332275.43232417,-36090891247.64106,1592444951.8082435,-9652990585.582031,4397634218.712891,0.0009000246559618179,0.0001150925131636427,2.4296743903840626e-05,-2.8279556396366587e-06,1.2477840049381973e-07,-7.563744818199944e-07,3.44583191491042e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\97.jpg,sofa,exito,3277515.0,397862985.0,345442380.0,55783064835.0,38165859180.0,41293687140.0,8526388525995.0,4387537877460.0,5751467568390.0,4504561899120.0,7485816818.405045,1757043995.305379,-640136641.82992,-62641741378.08555,-5430621201.346924,27478103797.44922,6482711599.3984375,0.0006968668724069137,0.00016356608549108047,-5.9591361948411495e-05,-3.221084383137611e-06,-2.792465336622031e-07,1.4129442935818808e-06,3.333457952130373e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\98.jpg,sofa,exito,2865690.0,341872125.0,316985145.0,47980056675.0,36060452955.0,37660846215.0,7383287134725.0,4210162306845.0,5261353972125.0,4278656826135.0,7195271910.417775,997490055.7781605,-154962583.08462733,-57423384918.560425,702466932.046819,-8933619025.416016,10985861567.628906,0.0008761708379863726,0.00012146472140807245,-1.886984925214695e-05,-4.130624994686389e-06,5.053041494451138e-08,-6.426202511698669e-07,7.902438082284712e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\99.jpg,sofa,exito,2855490.0,332257350.0,306651780.0,45507620790.0,33925977750.0,35850223815.0,6845323429020.0,3857984633520.0,4922360905755.0,3990137587665.0,6847024314.781212,994566966.8530072,169024512.74959877,-43228026919.20788,1051873570.8327018,-4048289234.6347656,6296355942.755859,0.0008397317671888133,0.00012197553831671772,2.0729479882675726e-05,-3.1373560201391742e-06,7.634171890484561e-08,-2.938122673348869e-07,4.56969971330492e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\1.jpg,tshirt,exito,6118725.0,562456050.0,846951135.0,65088299670.0,130869431535.0,73690873335.0,8539487448360.0,21785587993275.0,8356271245545.0,10811257469835.0,13385239280.52303,13634840165.42737,-4164037603.9810333,95485542462.91418,-103956034717.37584,112326143394.90234,-65980970718.00391,0.00035752323376987845,0.0003641901385335964,-0.00011122253091739298,1.0310631913619234e-06,-1.1225284807766403e-06,1.212909817495217e-06,-7.124696418212761e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\10.jpg,tshirt,exito,5730615.0,677241240.0,749455200.0,89632349550.0,113758782360.0,92634519630.0,13024773025890.0,18660556411470.0,12749681575380.0,14330958800670.0,9596315519.31785,15744328971.133375,4064275603.408093,163890765116.3193,-335039946202.4965,66850752305.53906,-176057252020.89062,0.0002922146965036734,0.0004794261196072857,0.00012376010975945933,2.084737613555596e-06,-4.26180436338959e-06,8.503607736954087e-07,-2.239498822076343e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\100.jpg,tshirt,exito,6083790.0,618422430.0,806220495.0,77434842240.0,127717190385.0,78585603180.0,10794068377050.0,22238772966135.0,9829132402320.0,12023145244980.0,14571676034.870485,20877295096.36494,-3367396123.674655,-39695758471.14368,-219533915908.72424,252107183857.6953,-66924874350.90625,0.00039369606846463546,0.0005640606461429572,-9.097996769083045e-05,-4.348190549242746e-07,-2.404728704419347e-06,2.761529484423657e-06,-7.330811083340531e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\101.jpg,tshirt,exito,2750940.0,311681655.0,309479475.0,42887068155.0,40680804075.0,34635745260.0,6503722600815.0,5793606801615.0,5002473478770.0,4397879456520.0,7573519308.591487,5864506574.409062,-428296469.9290917,-71544924176.71185,-102473345270.49797,274750216269.79883,-114891599014.00781,0.001000772817037295,0.0007749420745976299,-5.6595546571304874e-05,-5.700015441803355e-06,-8.164096295250696e-06,2.188947005532546e-05,-9.153464009491409e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\102.jpg,tshirt,exito,6361485.0,673135740.0,776600970.0,82579645230.0,112612433940.0,79584638865.0,11046389470470.0,17992949668170.0,9688258836795.0,11216660139285.0,11352294310.309462,17806100732.432755,-2590807375.251728,-94182371382.8718,-102101351099.06981,155342778925.04688,-66775569829.41406,0.0002805218063761017,0.00043999912312357064,-6.40203596746189e-05,-9.227272629576861e-07,-1.0003114049967524e-06,1.5219304325545722e-06,-6.542162601815804e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\103.jpg,tshirt,exito,5104080.0,542468385.0,576578205.0,65188612845.0,75107748705.0,61250578740.0,8538931751085.0,10772421268185.0,7325002885050.0,7971862347930.0,7534354149.111965,9975065345.604773,-28916818.95458081,9077323844.235865,34285997308.959778,-32828587116.34375,-4155568296.4101562,0.00028920852106952753,0.00038289597742286596,-1.1099810651819835e-06,1.542283270539024e-07,5.825364498473065e-07,-5.577743129338805e-07,-7.060520890422473e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\104.jpg,tshirt,exito,6267135.0,611661360.0,853486275.0,72209422020.0,135930890325.0,80786161125.0,9527603061810.0,23341994800815.0,9546420838575.0,12303150524325.0,12512348426.23673,19699339287.185177,-2512599107.200831,37723972251.72802,-535164484453.22156,203071597548.23438,-279111631676.7461,0.0003185669588953342,0.0005015492212322788,-6.39712889409076e-05,3.8365847125237865e-07,-5.442703292320581e-06,2.065268687778898e-06,-2.838607270817092e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\105.jpg,tshirt,exito,3299190.0,329155020.0,443907315.0,35315217750.0,72917131935.0,43731622035.0,4045707353160.0,12938004865665.0,4695732263895.0,7208480992815.0,2475936838.260933,13189227718.962362,-556315654.8485131,28322696975.107723,-422255556457.6779,55061278275.228516,83357904076.54297,0.0002274704082479423,0.0012117267966394165,-5.111008777267376e-05,1.4325714367760029e-06,-2.1357826542185273e-05,2.785017775630367e-06,4.216270523761277e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\106.jpg,tshirt,exito,5826240.0,625001175.0,853500810.0,84588785385.0,146803760100.0,92020597695.0,13035657436965.0,27028164942480.0,13098245833425.0,15892799672235.0,17542719869.095978,21772241887.45536,462575863.8615994,197784071087.60767,-856436503617.9716,607373888586.832,9118205988.703125,0.0005167972420640552,0.0006413962398618786,1.3627187373048538e-05,2.4139061745692934e-06,-1.045259789042481e-05,7.412849638849296e-06,1.1128547216209197e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\107.jpg,tshirt,exito,5861430.0,647905020.0,730460250.0,82531845480.0,103204145700.0,80927133795.0,11552191014300.0,15771615878160.0,10477758673245.0,11450177976915.0,10914353683.424698,12173087267.149574,184232679.49491435,16486232455.124092,-123897470276.50934,151786506373.1289,-3619711035.8007812,0.000317680719403094,0.0003543182887922766,5.362403661921593e-06,1.9820402156316496e-07,-1.4895444994574417e-06,1.8248375463629038e-06,-4.351760089184573e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\108.jpg,tshirt,exito,8507310.0,930622500.0,911763975.0,147693707040.0,142372845165.0,99126960390.0,26398124257050.0,25136675929875.0,15900319626570.0,15487688512920.0,45892052050.790726,44655288603.9013,-611743127.8496404,201425265346.82187,306195069975.6392,205205944891.375,44517591946.03906,0.0006340930024901617,0.000617004574050739,-8.452488379939804e-06,9.541865670006808e-07,1.4504993807481078e-06,9.72096304537009e-07,2.1088758729937748e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\109.jpg,tshirt,exito,5433795.0,616643550.0,724653135.0,77678200980.0,113366431455.0,82734900960.0,10579757324040.0,19312796091555.0,10491027212940.0,12967220363820.0,7699619204.904976,16726391470.913692,499063633.5956712,17046980671.831469,-267074696889.9284,18559885278.625,-31057045714.59375,0.0002607730745561898,0.0005664945777217076,1.6902440843960293e-05,2.4767909046679487e-07,-3.880383235354816e-06,2.696603928561867e-07,-4.512342087585548e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\11.jpg,tshirt,exito,5487090.0,613393065.0,640684185.0,78092018295.0,84774555435.0,71988827385.0,10853091176085.0,12203924099145.0,9218881299675.0,9564416011095.0,9521783035.491922,9966920621.444145,367761221.664429,-5541325808.88234,-22048827894.571384,18469886297.976562,1722126095.7734375,0.0003162526069083591,0.0003310372246071189,1.2214670785677058e-05,-7.857031182411875e-08,-3.126297465231006e-07,2.618840284507173e-07,2.441798028343368e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\110.jpg,tshirt,exito,5129835.0,565661145.0,574597620.0,76176709215.0,77996441490.0,60765211995.0,11473479548985.0,11604638195910.0,7879556285385.0,8030666180505.0,13801889954.202919,13635224236.489042,-2595022329.0035734,29721551660.371143,-186404681205.75433,-80767820657.71094,11427922164.476562,0.0005244834246401906,0.0005181499872133786,-9.861303072620825e-05,4.986697083405893e-07,-3.1275072402809165e-06,-1.355126610848782e-06,1.9173826043196969e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\111.jpg,tshirt,exito,5634990.0,628650735.0,700413345.0,79029048945.0,99565789635.0,78168008550.0,10802842879875.0,15538082266485.0,9792211015050.0,11112782881050.0,8895517809.001493,12506388668.167933,28497363.98927531,1400938843.341786,53318175031.44462,-37235053420.57422,-2059683527.5664062,0.0002801463278600718,0.0003938633967583879,8.974667969534932e-07,1.858601583404659e-08,7.073631015990971e-07,-4.9399108015704e-07,-2.7325468801449103e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\112.jpg,tshirt,exito,5114280.0,559532475.0,563969985.0,70533944775.0,70376567445.0,61704359145.0,9758408752845.0,9563166160215.0,7784680043415.0,7699307719785.0,9317783246.959759,8185575950.420069,2707782.000145425,2736921259.923058,-2815752831.934018,6056667167.28125,-902120124.6796875,0.0003562407535454389,0.0003129538075198865,1.0352487009003162e-07,4.627016515524111e-08,-4.7602885211826495e-08,1.0239351574488048e-07,-1.525116844609892e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\113.jpg,tshirt,exito,5200215.0,561838695.0,616399515.0,67084254795.0,86539586385.0,64688727420.0,8640451901265.0,13323959552115.0,7587839434380.0,8855782339470.0,6382395506.623837,13475614589.17324,-1907961198.8807476,13446345936.787605,-128500330832.38348,48387842552.578125,-41764312953.08984,0.00023601581968717402,0.0004983173198450943,-7.055486076001072e-05,2.1804745952551562e-07,-2.083775831583537e-06,7.846627024256783e-07,-6.772548007511277e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\114.jpg,tshirt,exito,4945215.0,666321375.0,680113050.0,101324436405.0,120540324780.0,88047118590.0,16535650293885.0,22803518646600.0,13330502277600.0,15489508059300.0,11543875846.5833,27004702814.05868,-3591740919.939157,-227726068988.80914,-1202222160330.0222,363307931934.47656,235769807956.64844,0.0004720427062400137,0.0011042541661887744,-0.0001468705248127637,-4.187451641781238e-06,-2.2106591403495093e-05,6.6805456345269426e-06,4.335360785852898e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\115.jpg,tshirt,exito,3239010.0,327846870.0,430370895.0,36088591950.0,66820294095.0,43516452525.0,4268494781100.0,11331118198965.0,4816503489645.0,6786798509325.0,2904510959.5748744,9636430117.08668,-44929151.76192164,27692323722.79732,-108175869907.72995,30467060841.91211,35305962832.55859,0.0002768524950806075,0.0009185263057075353,-4.28256182891591e-06,1.4666573998830124e-06,-5.729275075545289e-06,1.613614685563215e-06,1.8698955048592782e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\116.jpg,tshirt,exito,5485305.0,587529690.0,727832985.0,73305336540.0,111368842035.0,75235275225.0,9979294996410.0,18500672142555.0,9325466600025.0,11221284601005.0,10375173744.768723,14794293481.362564,-2722739515.9897265,-94986539550.55025,-202657263073.27997,182007612279.125,15143469767.628906,0.00034482108719669353,0.0004916914634921242,-9.049082195181158e-05,-1.347907576443424e-06,-2.875810210691898e-06,2.58278110479906e-06,2.1489358102750986e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\117.jpg,tshirt,exito,4099635.0,454903935.0,566885655.0,61129425945.0,93479912715.0,62975949030.0,9191145102675.0,16619723346105.0,8871770546730.0,10440694861080.0,10652349308.059343,15092606077.999638,73150328.51745231,44085025099.06121,-480331979101.56134,402736739773.1406,47741371000.95703,0.0006338040570591062,0.0008979948635925643,4.352370885405576e-06,1.2954722422140063e-06,-1.4114923255131408e-05,1.1834727690945096e-05,1.402916768177083e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\118.jpg,tshirt,exito,5494740.0,510210630.0,667119525.0,53779698900.0,96808674045.0,61601108370.0,6173418626550.0,15440620855425.0,6535051396170.0,8886277710930.0,6404411449.638945,15813311091.297794,-343855929.5939308,-9616723253.322428,-152781892036.72937,69484456901.47656,-19335396355.48047,0.00021212161777015056,0.0005237554078724685,-1.1388911633626476e-05,-1.3588116133050918e-07,-2.158758276947498e-06,9.817927010565074e-07,-2.7320284075562683e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\119.jpg,tshirt,exito,3208665.0,306131325.0,417447750.0,35489268255.0,62543768910.0,39320855670.0,4691010053535.0,10106272763040.0,4556434477500.0,5896239150360.0,6281984806.507988,8233760236.591436,-506871071.73487926,106361491258.81802,-173106660367.73416,35994681944.078125,60970442021.64844,0.0006101661736861435,0.000799741185843908,-4.9232144285395886e-05,5.7673123811254885e-06,-9.386481646489212e-06,1.951764425017359e-06,3.3060422620296237e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\12.jpg,tshirt,exito,8326005.0,766652910.0,952511445.0,93598291110.0,149490435765.0,87566979855.0,12893105512950.0,26283016202625.0,10728585115785.0,13711802177475.0,23005409600.624493,40521241913.20818,-139629871.7002417,37993045130.19555,-90405907989.73067,46469476917.03125,-21228188791.726562,0.0003318613192942879,0.0005845335090402053,-2.0142111894446126e-06,1.8993825123060753e-07,-4.5196535328086423e-07,2.3231439204137752e-07,-1.0612587230311785e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\120.jpg,tshirt,exito,5983320.0,663850425.0,762936030.0,84094507665.0,110848403610.0,84832737000.0,11647414294185.0,17478729080550.0,10895629134450.0,12342859922220.0,10440184183.608295,13566061052.329527,184847907.77148086,433008158.29717505,-115234556035.52344,131679931163.42969,-2930392335.796875,0.00029162429349397824,0.00037893900148746695,5.163332328210643e-06,4.944706322474357e-09,-1.3159129380775358e-06,1.5037097470111266e-06,-3.346340994388544e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\121.jpg,tshirt,exito,5600310.0,655720260.0,694603935.0,85231058220.0,100197437385.0,80660654460.0,11985152854650.0,15686305958385.0,10500145987440.0,11501180972400.0,8455119142.615419,14046023174.450184,-668034997.4091694,25793908243.986546,-225381112631.72873,85411756755.33594,-64866303123.97656,0.0002695849208502269,0.0004478465627597649,-2.129977814198188e-05,3.4752574377846696e-07,-3.0365983339969587e-06,1.1507672281785257e-06,-8.739548123567097e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\122.jpg,tshirt,exito,6544065.0,705676290.0,813177915.0,96280082250.0,116440797645.0,89960743140.0,14991523634310.0,17943426864555.0,12899833364100.0,13063617412530.0,20183798629.931416,15393769315.705091,2272070401.093008,256182907463.76276,-351445133533.361,445872567162.96875,-57386891331.953125,0.0004713111301617739,0.0003594593340262262,5.305503132389799e-05,2.3384664273792455e-06,-3.2080307541588458e-06,4.06997500154254e-06,-5.238340062574851e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\123.jpg,tshirt,exito,7307025.0,904293240.0,801792165.0,147779169270.0,128748667935.0,95845618860.0,26575971404010.0,23120412387105.0,15810555633780.0,14884464114540.0,35866829581.8646,40768857293.13313,-3381526892.815211,-590210023575.2498,45908890573.34182,431876041087.65625,-306942310897.59375,0.0006717563846252221,0.000763567354567194,-6.333323314361413e-05,-4.089357675916023e-06,3.1808655658141015e-07,2.9923171974744674e-06,-2.126695320301425e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\124.jpg,tshirt,exito,4908495.0,531133635.0,584459745.0,63131332005.0,81540580665.0,63224443980.0,8053541121765.0,12602985839655.0,7475948401560.0,8817620948400.0,5658942152.64949,11948334258.420181,-18205523.16197991,-2386995059.0741773,48459906488.138565,-37226833163.5625,-1307097317.1640625,0.0002348759494026244,0.0004959188973883413,-7.556252426152612e-07,-4.471782146400466e-08,9.078449652675212e-07,-6.974052471328321e-07,-2.4487082301583278e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\125.jpg,tshirt,exito,6494850.0,762605040.0,783805995.0,104204671350.0,124086701325.0,100382565345.0,15759016886100.0,21761761184955.0,14580788826375.0,16499253692025.0,14661964892.822147,29496089101.78623,8350508843.4311,80504801880.64722,-332409324352.81244,44267371335.234375,-86118042962.46094,0.00034757931619808745,0.0006992398737454185,0.00019795874392843367,7.488571350478492e-07,-3.092077596403335e-06,4.117758953478265e-07,-8.01071605944776e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\126.jpg,tshirt,exito,5304765.0,463922265.0,674200620.0,46922031075.0,101325535200.0,57529570545.0,5155445805915.0,16504550904690.0,5821293082365.0,8592791126265.0,6350230446.182281,15639086128.573763,-1431887445.0908542,-58772263772.17277,-348505127369.38135,108260835145.55664,95447137262.60547,0.00022566135255373303,0.0005557494894693113,-5.0883453805707165e-05,-9.067906747702279e-07,-5.3770465747789325e-06,1.6703442993684509e-06,1.4726431899705752e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\127.jpg,tshirt,exito,5293035.0,594213495.0,627238290.0,75477960255.0,84042843390.0,70327667880.0,10439677522005.0,12288818607600.0,8898688155480.0,9414375856020.0,8769601508.058962,9713489353.58722,-88162829.36118576,-2734757966.059472,27378001438.14534,-25849777314.054688,345248655.90625,0.0003130187320436052,0.0003467094962507488,-3.1468496070950034e-06,-4.242843195538826e-08,4.247562985497526e-07,-4.010466488965544e-07,5.356363995134269e-09
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\128.jpg,tshirt,exito,4851120.0,598970775.0,642800940.0,84903585435.0,103353228900.0,80962666005.0,13168966887255.0,18232901815740.0,11914124138475.0,12836311575585.0,10948294841.466837,18178455143.65433,1595637936.733605,-17716530290.730175,-279484766561.1678,269888269199.91406,-347637439126.9453,0.00046522436222417663,0.0007724545532329055,6.78032197896249e-05,-3.418012344034023e-07,-5.392039899456901e-06,5.206896725810661e-06,-6.706894852915938e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\129.jpg,tshirt,exito,5644425.0,615706935.0,693661455.0,76212583635.0,97608838545.0,75666743640.0,10294007629605.0,15086522472885.0,9333223282590.0,10646222363100.0,9049846986.52044,12362562059.314205,547634.9701785361,6206236386.738808,52510232990.20881,-32904537136.76953,-1310123555.8203125,0.00028405459746039713,0.00038803336615173646,1.718904543259145e-08,8.199342846761424e-08,6.937367132357735e-07,-4.347168950490724e-07,-1.7308641721643478e-08
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\13.jpg,tshirt,exito,4319190.0,527609280.0,492151530.0,77841880380.0,65811238950.0,61798255755.0,12746981841420.0,9682275712890.0,9344965368315.0,8191551874455.0,13391936677.102375,9732870440.779314,1679642220.0088573,-33543812038.420246,-34637897736.232605,64894296700.42969,-230373851242.96094,0.0007178583711709266,0.0005217186050006952,9.003516498603737e-05,-8.65180342561839e-07,-8.933995991490485e-07,1.673789186073425e-06,-5.941928344559788e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\130.jpg,tshirt,exito,5780085.0,655279620.0,642050985.0,84439161330.0,87868079265.0,75998138070.0,11813758024200.0,13379479582665.0,10047222983220.0,10563067681650.0,10151087644.69185,16549151024.417004,3209775014.538765,-60611169028.44323,-57448122452.26103,-60041357724.0,-111488144142.36719,0.00030383942630824346,0.0004953444132439053,9.607405956207733e-05,-7.546005159944907e-07,-7.152210317053556e-07,-7.47506445524565e-07,-1.3880116890274613e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\131.jpg,tshirt,exito,5096430.0,440422740.0,631648515.0,44959005120.0,92014729125.0,55020440925.0,5058067489920.0,14651039984565.0,5768291427735.0,8035902617745.0,6898600109.216451,13728586373.759386,434707442.30110955,-19519948179.855286,-156236756605.2299,120965965480.30469,-23571120218.277344,0.00026560047288676214,0.0005285592693024504,1.6736511816117347e-05,-3.328997750004015e-07,-2.6645143030835195e-06,2.062994344045349e-06,-4.019898282962612e-07
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\132.jpg,tshirt,exito,5999895.0,493478040.0,791489145.0,48984116370.0,123697156185.0,63935484960.0,5417643984420.0,21084656873835.0,6392177987280.0,9680960921670.0,8396643428.849932,19286151216.941223,-1162739584.908833,7598638443.94558,-321470243701.5816,121597671876.2539,-186084862950.125,0.0002332482588634594,0.0005357451736098162,-3.229945227396102e-05,8.617407991634069e-08,-3.6457060927195775e-06,1.3790059326028808e-06,-2.110337525515804e-06
C:\Users\damba\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\133.jpg,tshirt,exito,6183750.0,635088975.0,849775260.0,77310837525.0,136922419830.0,88806558825.0,10487939767035.0,23841035567130.0,11175555207225.0,14456155881135.0,12085366545.974226,20145707882.061035,1532186663.486596,65489528181.89084,-511813952593.8458,236725730957.46484,-27280206193.90625,0.0003160501350467576,0.000526839932617423,4.006893792336718e-05,6.887189824218905e-07,-5.382478610026563e-06,2.4895202189467985e-06,-2.8689160498978573e-07
