rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000295.jpg,Rope,exito,5687010.0,529865775.0,637903665.0,63409494165.0,80648846685.0,60908032650.0,8731274086935.0,11063657213415.0,7519666106970.0,7881976511550.0,14041242743.541162,9096117602.330513,1473757023.5169487,206852870050.41043,-23203613272.46673,132491556810.14062,37205064894.265625,0.00043414775901651616,0.0002812471192850083,4.556778347764476e-05,2.6819555225775847e-06,-3.0084696791821575e-07,1.7178222491922026e-06,4.823831027179655e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000296.jpg,Rope,exito,3318570.0,295775010.0,418672515.0,31727790030.0,63431646525.0,37210533300.0,3786052609170.0,10634212752285.0,3953455166760.0,5618924928090.0,5366177485.892117,10611704557.096582,-104595599.1493774,1696753333.244561,-45913040428.71021,-30694668404.935547,-8171465881.119141,0.000487262587568073,0.0009635698100915825,-9.49754688952217e-06,8.457485345534949e-08,-2.2885404671770372e-06,-1.5299790672836692e-06,-4.073076008576363e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000297.jpg,Rope,exito,5083680.0,574954620.0,717510330.0,84669161130.0,117080686230.0,81258955095.0,13995242377710.0,20433546986040.0,12059767121745.0,13282361228205.0,19642877992.716698,15811315684.11417,109890021.81983107,-23824964694.615803,-554431502377.7631,84709428364.63672,9736690006.648438,0.0007600614542887945,0.0006118029953422807,4.252084130806971e-06,-4.088714177990557e-07,-9.514859617017036e-06,1.4537383169438137e-06,1.6709591383310302e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000298.jpg,Rope,exito,6553500.0,752145450.0,734102415.0,122191783320.0,120768990675.0,84796116705.0,22138076340240.0,22224555477855.0,13753558106175.0,13865174994105.0,35868020757.14007,38537151854.70058,543153971.1536894,-119027661820.09494,62773193709.91125,-58655948066.86719,-117171556772.42578,0.0008351429222924576,0.0008972903700117361,1.2646674813628998e-05,-1.08259157501656e-06,5.709406503334287e-07,-5.334930908562868e-07,-1.0657097539656728e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000299.jpg,Rope,exito,5936655.0,684568410.0,635838675.0,88458353010.0,86042771925.0,72014586720.0,12441164882460.0,13083159009345.0,9118055006790.0,9659771535000.0,9519302657.583002,17941994530.026623,-1305333464.2210438,45460257465.76384,24332085466.492138,-55134586056.05469,17607628213.609375,0.0002700980896335248,0.0005090812448236403,-3.7037174644296235e-05,5.293919862978473e-07,2.833510361347184e-07,-6.420510937032362e-07,2.0504365337166403e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000300.jpg,Rope,exito,6528000.0,737035935.0,724805370.0,98746284405.0,92059873560.0,82532859615.0,14618947825545.0,12833838750060.0,11070900261975.0,10573646879655.0,15532134668.277542,11584563452.641401,699587009.1527373,-37155552177.85485,39935821602.66524,-50894887397.05078,24387714932.476562,0.0003644776110628072,0.00027184376794310165,1.6416533031183197e-05,-3.412505464426154e-07,3.6678558508052095e-07,-4.6743776144794955e-07,2.2398593371341578e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000302.jpg,Rope,exito,6528765.0,768702855.0,730309545.0,120415620345.0,108385011555.0,85478952390.0,20961745931865.0,18138832608735.0,13342493307330.0,12446680978200.0,29907832228.081867,26692374200.445652,-508371747.91137725,-258852938973.92032,43220377609.17574,-7520558540.199219,-200937727898.39062,0.0007016537690740292,0.0006262174008616952,-1.19266735981569e-05,-2.3767062521644225e-06,3.9683591035056606e-07,-6.905140259605422e-08,-1.8449470038272738e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000303.jpg,Rope,exito,6559875.0,705962145.0,430011855.0,102115319925.0,38721037785.0,47379625005.0,16734349375815.0,3975680171925.0,6973087757685.0,4323969884985.0,26140922520.62857,10532970872.057142,1102509735.0857131,118399565567.43481,56533850972.01505,41940682504.95508,12337208447.080078,0.0006074769197391136,0.00024477088350687714,2.5620718523752797e-05,1.074264437840025e-06,5.12943652641979e-07,3.805367316837925e-07,1.1193811593311262e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000304.jpg,Rope,exito,5940735.0,692118195.0,779429940.0,103547446845.0,126139259820.0,89128782180.0,17181687729075.0,21966914066730.0,13358727386100.0,14512785709680.0,22913047928.021214,23877329037.29322,-1677766706.9236271,-220897431683.8777,-848129188177.4172,164138744812.78516,257331861320.9297,0.0006492358653753722,0.0006765585455534956,-4.753912806752547e-05,-2.5679715985811763e-06,-9.859651380121853e-06,1.908141854311832e-06,2.9915282683225863e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000305.jpg,Rope,exito,1001385.0,114179055.0,119386665.0,19872136485.0,18749222565.0,13664041380.0,3800192729685.0,3276607893345.0,2210818939980.0,2146914164160.0,6853310957.662338,4515760130.649351,51438246.038961396,-28495439423.168343,-35455136612.98436,-170097932168.21875,-3158580840.631836,0.0068343666521828205,0.004503277413913494,5.129605756213426e-05,-2.8397012608702107e-05,-3.5332670133297656e-05,-0.00016951039261980247,-3.1476707070571032e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000306.jpg,Rope,exito,5387130.0,603224175.0,702072630.0,81373245075.0,103164395280.0,79261054575.0,12205929843975.0,16260513802470.0,11073025086195.0,11575725521985.0,13827185242.690287,11667442766.30219,646433613.2206762,-2443343348.812768,-225385511861.32202,323364887258.9375,-144604955664.57812,0.00047645168736098147,0.0004020321342068586,2.227455410338614e-05,-3.627361677340351e-08,-3.3460494561714065e-06,4.800640894004931e-06,-2.1467898680145177e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000307.jpg,Rope,exito,4207500.0,402323190.0,485171160.0,48367580430.0,70070677350.0,41891189115.0,6718307305290.0,11054318103870.0,4549226286675.0,5710593267765.0,9897241936.410908,14125091017.083633,-4501112438.701818,200617668380.57654,-283161491997.6935,-167292138480.5586,48456951529.23828,0.0005590696768198376,0.0007978899698227888,-0.0002542562354848654,5.524702123280625e-06,-7.797832108701886e-06,-4.606968270204369e-06,1.3344299391090336e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000308.jpg,Rope,exito,4811085.0,536233125.0,614056065.0,79940595915.0,92838494385.0,68770289550.0,13411120193805.0,15151305663015.0,10287371113080.0,10441707646110.0,20173211978.265224,14464312477.325487,328929095.9333765,4189207832.423221,-390269293172.9442,10942175459.582031,10165119426.472656,0.0008715433475937356,0.0006249017425044754,1.4210724881076096e-05,8.25133713810206e-08,-7.68699869148298e-06,2.155242288111829e-07,2.0021882606950798e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000309.jpg,Rope,exito,8320140.0,1082412270.0,1032203025.0,169542423240.0,159998720055.0,133742947740.0,29037021051960.0,27064495575585.0,20796262495350.0,20934279736260.0,28725523254.35638,31942811762.693558,-541958450.4146749,-493794158587.0002,-710769827859.5201,-96289454622.02344,253647503155.45312,0.00041496042544633005,0.00046143642507849396,-7.82897171852914e-06,-2.472972932553104e-06,-3.5596098394556758e-06,-4.822276870426171e-07,1.2702932969236367e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000310.jpg,Rope,exito,6934215.0,857368650.0,849975435.0,137941742550.0,137552914725.0,104610972795.0,24231705583530.0,24438847679505.0,16714524254445.0,16809112460145.0,31933924505.300983,33365455855.691895,-482724363.0940067,-720681539362.0238,-601655713990.8505,-74592777198.55469,-80030593585.89062,0.0006641370182530447,0.0006939088980740342,-1.0039327270600123e-05,-5.691806662907933e-06,-4.7517631778125804e-06,-5.891196639217161e-07,-6.32066510558731e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000313.jpg,Rope,exito,7041570.0,503781825.0,809359545.0,55527539025.0,120853894965.0,57780077955.0,7683672257085.0,20232781184955.0,6246555122235.0,8572642196715.0,19484990672.809986,27825937693.73705,-124711553.77001311,922945136530.1228,-54829388021.32868,-117947239018.25195,-45055673361.546875,0.00039297163187767496,0.0005611911407939831,-2.515171991711036e-06,7.014587439828572e-06,-4.1671549188053685e-07,-8.964251379993981e-07,-3.424330959076574e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000316.jpg,Rope,exito,5297115.0,560657025.0,603346320.0,81478162275.0,92267843400.0,64703231820.0,13338260280045.0,15955162338870.0,9478924922490.0,9961501716060.0,22137124808.02965,23546136988.57748,843875771.3021708,28378743129.917404,81915491430.49692,19851610356.92578,3456012669.65625,0.0007889371565935911,0.0008391524430396398,3.0074589961559494e-05,4.394350087369478e-07,1.2684330143748882e-06,3.073953110150849e-07,5.351515924200187e-08
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000317.jpg,Rope,exito,4523190.0,503692575.0,499604925.0,67021042335.0,65939834685.0,53951262900.0,9895413637635.0,9670514427705.0,6991443836040.0,6988556205840.0,10930935549.715588,10756417432.075487,-1683652094.9331896,-2393781750.5939655,11007661207.604296,-36330082587.65234,17572592431.85547,0.000534278467582999,0.0005257484317014272,-8.229296176274826e-05,-5.5013905138038794e-08,2.5297812940404945e-07,-8.349381545073173e-07,4.038534143038062e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000318.jpg,Rope,exito,6987510.0,617235660.0,703087020.0,84018823410.0,90590902200.0,57010343115.0,13799945372670.0,13074930795060.0,7244859328005.0,6668933606805.0,29495844555.495953,19845907532.016644,-5096241466.221806,1167235282404.2683,-34186392417.61631,-308815764466.79297,-307762363295.91016,0.0006041098973662248,0.0004064677361500481,-0.00010437707261849202,9.043828134523016e-06,-2.648787799897918e-07,-2.3927281338825324e-06,-2.3845663011399972e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000320.jpg,Rope,exito,4913850.0,848457675.0,610908600.0,152205957285.0,96808324440.0,103041587025.0,28056463445475.0,16880763262080.0,18108218737755.0,16221652477455.0,5705672118.296561,20857833978.557335,-2441911737.3767614,-194776465955.9278,-341068552430.4113,28665888942.078125,113265751486.71094,0.0002362996186370412,0.000863824298442037,-0.00010113143558268726,-3.638997388869922e-06,-6.372163934839778e-06,5.355631364287147e-07,2.116137449592054e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000321.jpg,Rope,exito,6589200.0,528124380.0,569917860.0,57322430730.0,63834171930.0,47664025995.0,7032256481490.0,8051702856090.0,5337411795495.0,5381818522125.0,14993261673.000004,14540423501.210533,1985109516.0000048,34443812298.59952,15229725539.266851,61225533675.80469,-77885418837.9961,0.00034532716332514473,0.00033489732325965663,4.5721354899348494e-05,3.09050527704372e-07,1.3665022541347865e-07,5.493521834184015e-07,-6.988346581292174e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\2018-03-15-PHOTO-00007811+(1).jpg,Rope,exito,6466545.0,876518640.0,661288185.0,144262082790.0,88402242555.0,87546011715.0,25592638412970.0,13541546604915.0,13900285441755.0,11610375910365.0,25452900101.647945,20776939766.479355,-2089399553.9648576,-861718182857.1128,251845828815.14664,-285963255440.03125,55082791752.78125,0.0006086850914868877,0.0004968633606414948,-4.996626528131543e-05,-8.103721302107993e-06,2.368394271372547e-06,-2.6892394414216376e-06,5.18006468688625e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\5d03854eec0f8c0001d4eddf.jpg,Rope,exito,7647960.0,681969960.0,882534090.0,85300835400.0,136178174790.0,81641033070.0,12639351101760.0,23517089323500.0,10590175735620.0,12669842929740.0,24489452188.99974,34338413597.19459,2945310543.2168655,665602708042.8904,-122093250446.66,221643241638.71094,-152935737311.0703,0.0004186854364807017,0.0005870688153430475,5.0354684165286496e-05,4.114822070913519e-06,-7.547926046225086e-07,1.3702205407869474e-06,-9.454639227196067e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\andrew-buchanan-Csf7vDp-Whc-unsplash.jpg,Rope,exito,12176505.0,1355539455.0,1352653365.0,201659148195.0,200096815215.0,148751689035.0,33805593292185.0,33298914037845.0,22058420691525.0,21880347615075.0,50754827615.18692,49834393785.71276,-1831339937.2720864,55574336151.77418,-1195584769.3599486,64423373902.140625,11610108987.921875,0.0003423198271659298,0.0003361118906162845,-1.2351612649778017e-05,1.0741567331332355e-07,-2.31086058595868e-09,1.2451934767003982e-07,2.244035215774475e-08
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\engin-akyurt-MGScaQTG8To-unsplash.jpg,Rope,exito,1192890.0,129873030.0,124355850.0,18358806600.0,15689755770.0,13820957670.0,2950500835050.0,2274742540410.0,1901873589510.0,1759741785390.0,4219192787.0072675,2725964113.415989,282013561.385207,33020980971.623207,70773956670.14297,-73393963378.35156,-7241083177.136719,0.0029650264654860663,0.0019156640021601712,0.00019818427726461647,2.1246577224584922e-05,4.553784568586372e-05,-4.7223627671042215e-05,-4.659105465246126e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\eric-barbeau-aveIX3ZBiyA-unsplash.jpg,Rope,exito,9741765.0,1016263995.0,1161630570.0,148132608195.0,178656708210.0,124543250265.0,24629176719465.0,30375079040100.0,18345744827565.0,19555994758365.0,42115627952.3684,40141194731.84435,3361583104.857343,388905185134.6593,-501417326418.04694,-19292498266.429688,116784777890.25781,0.0004437802624726739,0.0004229752897003362,3.542163099846183e-05,1.3129543041058027e-06,-1.6927983015856369e-06,-6.513199001728909e-08,3.942685329123659e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\Ha676193c3003477f9d841b93c3123549s.jpg_350x350.jpg,Rope,exito,7431465.0,761904555.0,707117805.0,104000080515.0,88775476365.0,68761223280.0,16268090712585.0,12463562785275.0,9301081640820.0,8258085739290.0,25886471565.789047,21491893632.925236,-3735421264.662692,297595492268.33954,-73577776789.58797,171221014307.01562,-132678940884.2461,0.000468731332283103,0.00038915786225424576,-6.763799313375475e-05,1.9766976991339746e-06,-4.887205144768411e-07,1.1372893535594398e-06,-8.812840381766889e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\HTB13093XOLxK1Rjy0Ffq6zYdVXa4.jpg,Rope,exito,5150490.0,565398495.0,643556250.0,74770064445.0,91418729610.0,69443154480.0,10735261982235.0,13993296229440.0,9029374602330.0,10013310632160.0,12703065353.988264,11006060734.987625,-1203664598.9310846,-261647044735.09952,-179944210855.45132,-48915420763.27734,278555223409.71484,0.0004788631696331823,0.00041489175894673236,-4.537413836404677e-05,-4.346047444424738e-06,-2.988935260167493e-06,-8.125019704175692e-07,4.626898110225631e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\il_340x270.1549969063_me9u.jpg,Rope,exito,7134135.0,885060630.0,1105161585.0,136019551530.0,183935099325.0,133877833560.0,22932250696440.0,32346103578315.0,20456579430600.0,21884265197670.0,26218949386.082493,12732545832.570677,-3228488183.5468473,-447776411629.56024,-92453720357.83836,186600296685.52344,65542584272.265625,0.0005151487360798096,0.0002501684867742547,-6.343319035070074e-05,-3.2938809877433765e-06,-6.80097351766626e-07,1.3726474945897826e-06,4.821367687420445e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\il_340x270.1597533795_8ivp.jpg,Rope,exito,10903545.0,1231229505.0,1250263215.0,191934889455.0,188337844665.0,140705733450.0,33410536287915.0,31767709294935.0,21756782755950.0,21200623942170.0,52904317839.75512,44975469695.92927,-474126799.50222796,-210695437025.66513,-142484119534.21198,-144499272175.8203,42225947175.875,0.0004449955605216069,0.0003783034195372063,-3.988035939559258e-06,-5.367052327539518e-07,-3.629503021892019e-07,-3.680835076483092e-07,1.0756230475234954e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\images.jpg,Rope,exito,7471245.0,840919110.0,886098990.0,116999044410.0,120991821660.0,101759242005.0,18095700494760.0,18216411906180.0,14346359714115.0,14088358586985.0,22350167340.222187,15899374540.541311,2025185091.7681448,-104224410967.1033,95259351927.4143,14241202062.992188,-10143592553.148438,0.0004004006950881124,0.00028483547888441416,3.6280959604573e-05,-6.831042759694827e-07,6.243457748898903e-07,9.333922767139393e-08,-6.648280745798567e-08
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\index.jpg,Rope,exito,4934760.0,482200665.0,560414775.0,68964763005.0,82173068895.0,54807938205.0,11427741015495.0,13374984454905.0,7579095209745.0,8495778199515.0,21846467216.26008,18529706292.097195,46941280.970184945,419380604504.18896,-165622237386.9045,-262044455846.6328,455565171711.0,0.0008971171226194302,0.000760915557979866,1.9276263983175813e-06,7.752526365355865e-06,-3.061636013303948e-06,-4.844064153248318e-06,8.421421894326355e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\jon-moore-uoTXJDmFRvE-unsplash.jpg,Rope,exito,8835495.0,969252450.0,1094742030.0,148884045510.0,172904312130.0,120982892835.0,25730186198370.0,29900284279410.0,18256379463525.0,19077437858745.0,42557200004.34328,37262776228.670105,889859598.5516222,60592517973.09471,-756953627574.2612,-385996476740.27344,-110650817014.99219,0.0005451440489534899,0.0004773241826640833,1.1398815347462948e-05,2.6112099185351655e-07,-3.2620608720547836e-06,-1.6634361176925882e-06,-4.76845195659081e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\kynda-light-fabric-cord-jute-round-twisted-raw-yar.jpg,Rope,exito,2386035.0,220872075.0,295589115.0,24196836525.0,40290147135.0,25169149740.0,2915970867105.0,5878019521485.0,2644358528220.0,3146317044570.0,3751003368.820134,3671688098.78166,-2193140074.4677787,-18348741165.25864,-22963073575.107616,52814524801.055664,-39902659833.67578,0.0006588610504979057,0.0006449293802220372,-0.0003852234805663232,-2.086480112775395e-06,-2.6111871060329967e-06,6.0056684363574e-06,-4.537428777263615e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\mae-mu-TVoh0JsOCv0-unsplash.jpg,Rope,exito,5458020.0,935738820.0,596784915.0,167042938230.0,89548094235.0,102784056150.0,30762368924400.0,15098647188915.0,18434743173930.0,15429197155050.0,6617153924.520642,24295084027.71654,469514950.82881206,-144886365769.64612,-5517163587.155601,9125014769.234375,-25862905695.640625,0.00022212681610050017,0.0008155454329047861,1.5760833483519427e-05,-2.0818033936898364e-06,-7.927350388195587e-08,1.3111300440970677e-07,-3.7161181151763495e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\pexels-david-waschb├╝sch-1887836.jpg,Rope,exito,5161965.0,628260330.0,521158545.0,96074037150.0,76976569755.0,64344704115.0,16192970585670.0,12855715344135.0,9910526155515.0,9596393267625.0,19608768158.11244,24359740887.210884,914742954.081661,-273303128334.19717,165282277014.5377,-11896571830.6875,42903980010.55078,0.000735902368385306,0.0009142028131295158,3.432961728878255e-05,-4.514472002217913e-06,2.730163451084039e-06,-1.9650979035388138e-07,7.086959367128221e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\regine-tholen-IOUbVsWf_TE-unsplash.jpg,Rope,exito,5863980.0,712059450.0,575217270.0,117258606360.0,84187331490.0,70921595520.0,21295373001360.0,13953757856220.0,12188206099830.0,10515927170910.0,30793669519.440777,27762359422.180378,1073319620.9175531,-421779089107.1624,248938914232.8893,425254965567.3711,82540815209.54688,0.0008955224624466349,0.0008073677759444567,3.121361776353282e-05,-5.065284503456362e-06,2.989589709722985e-06,5.1070274528450895e-06,9.912599343618648e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\Rope_Drawing_Day_5_Pencil_Charcoal_on_Paper_15x22_inches_2018.jpg,Rope,exito,12672480.0,1406741160.0,1426239735.0,209290063740.0,212565743505.0,159005471595.0,35084124857820.0,35631476513475.0,23690789622465.0,23700974748825.0,53131151574.57178,52047851056.72859,682070078.3282192,55424663510.80071,-7572534823.778278,-15446027782.484375,-48959872497.640625,0.0003308460851163861,0.00032410040532757263,4.247229892489618e-06,9.695027134873214e-08,-1.3246076014876672e-08,-2.7018595872577478e-08,-8.564188978649538e-08
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\thomas-kinto--U23q5CyYKc-unsplash.jpg,Rope,exito,7607415.0,728773425.0,876784095.0,104620656165.0,130789147845.0,90181810800.0,17793599862195.0,21603185398305.0,13657120578000.0,14128129689780.0,34805784097.91405,29736379033.916466,6187845977.694993,1102540561130.2966,-325237461333.70294,413620289530.10547,172473911971.45312,0.0006014190839411671,0.0005138233860209798,0.00010692155789409129,6.907196388298697e-06,-2.0375477306345595e-06,2.5912484952395093e-06,1.080514607665469e-06
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\unnamed.jpg,Rope,exito,9194535.0,844919295.0,1064653305.0,108654838275.0,164995081425.0,97623114210.0,16029654995445.0,28424275634175.0,12327863392110.0,15225241220070.0,31012128223.50778,41716779711.27299,-211753989.4271561,345331602933.73,-341765664813.7799,-214576504067.32422,112281325230.5625,0.0003668360684688111,0.0004934591830709225,-2.504794266430318e-06,1.3471374163151898e-06,-1.33322670375706e-06,-8.370622174034651e-07,4.380090703733605e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\vasileia-eleftheriou-KurXWo1VNEk-unsplash.jpg,Rope,exito,7523775.0,1087093560.0,932346555.0,182097065190.0,151043224605.0,126737504865.0,32432126039490.0,26816546419935.0,20678136545505.0,19861649468475.0,25025328170.555157,35506795269.94306,-7975180672.33808,-1110383278657.2563,-700744649322.9741,417291915244.71875,14318534334.21875,0.0004420874461310832,0.000627248855008327,-0.0001408863544900999,-7.151273938698331e-06,-4.513051524375941e-06,2.68751237133876e-06,9.221659168758291e-08
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Toolbox\000000.jpg,Toolbox,exito,4234785.0,459437070.0,482350350.0,63276139110.0,59425366260.0,51463437510.0,9892468136460.0,7802212918530.0,7028632811640.0,6221210627100.0,13431242311.181429,4484711623.431082,-867349417.193352,113217198943.86786,11911720993.102337,9555598380.261719,-28335351800.992188,0.00074895108112262,0.0002500758709487121,-4.836501856401216e-05,3.067849077606611e-06,3.227721812788727e-07,2.589282719439061e-07,-7.67803687931117e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Toolbox\000001.jpg,Toolbox,exito,5853525.0,655284975.0,661439655.0,93424567005.0,82522125645.0,70828133685.0,15002573907075.0,11053497782385.0,9860999519505.0,8478838852965.0,20067333806.072746,7780424327.158353,-3218097908.900028,51008872823.78787,-29733036978.360165,24675090592.61328,-31990758080.066406,0.0005856723482184637,0.00022707447984165823,-9.392134387738377e-05,6.153214190095547e-07,-3.5867043304779977e-07,2.9765628834980863e-07,-3.859053840499289e-07
C:\Users\damba\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Toolbox\000002.jpg,Toolbox,exito,7711200.0,911685180.0,842894850.0,125456373390.0,115001644710.0,96450099420.0,18804626917860.0,17441657758380.0,13014360817950.0,13118826105420.0,17669016372.72221,22866603710.347214,-3204266054.0277877,-205887282340.45798,-127926622322.5979,58664262078.07031,222833724494.5,0.00029714500805974456,0.0003845543521200139,-5.3887077942809156e-05,-1.2468798392759412e-06,-7.747400639197737e-07,3.552783097607198e-07,1.3495096706532374e-06
